#nch:  1000 id=     2      E in target (MeV)                                               
#      x          content      error    
  0.500000E-02 0.379511E+06 0.616045E+03
  0.150000E-01 0.393480E+07 0.198363E+04
  0.250000E-01 0.486285E+07 0.220519E+04
  0.350000E-01 0.571868E+06 0.756220E+03
  0.450000E-01 0.428260E+05 0.206944E+03
  0.550000E-01 0.649300E+04 0.805792E+02
  0.650000E-01 0.222600E+04 0.471805E+02
  0.750000E-01 0.555000E+03 0.235584E+02
  0.850000E-01 0.184000E+03 0.135647E+02
  0.950000E-01 0.710000E+02 0.842615E+01
  0.105000E+00 0.140000E+02 0.374166E+01
  0.115000E+00 0.600000E+01 0.244949E+01
  0.125000E+00 0.200000E+01 0.141421E+01
  0.135000E+00 0.000000E+00 0.000000E+00
  0.145000E+00 0.000000E+00 0.000000E+00
  0.155000E+00 0.000000E+00 0.000000E+00
  0.165000E+00 0.000000E+00 0.000000E+00
  0.175000E+00 0.000000E+00 0.000000E+00
  0.185000E+00 0.000000E+00 0.000000E+00
  0.195000E+00 0.000000E+00 0.000000E+00
  0.205000E+00 0.000000E+00 0.000000E+00
  0.215000E+00 0.000000E+00 0.000000E+00
  0.225000E+00 0.000000E+00 0.000000E+00
  0.235000E+00 0.000000E+00 0.000000E+00
  0.245000E+00 0.000000E+00 0.000000E+00
  0.255000E+00 0.000000E+00 0.000000E+00
  0.265000E+00 0.000000E+00 0.000000E+00
  0.275000E+00 0.000000E+00 0.000000E+00
  0.285000E+00 0.000000E+00 0.000000E+00
  0.295000E+00 0.000000E+00 0.000000E+00
  0.305000E+00 0.000000E+00 0.000000E+00
  0.315000E+00 0.000000E+00 0.000000E+00
  0.325000E+00 0.000000E+00 0.000000E+00
  0.335000E+00 0.000000E+00 0.000000E+00
  0.345000E+00 0.000000E+00 0.000000E+00
  0.355000E+00 0.000000E+00 0.000000E+00
  0.365000E+00 0.000000E+00 0.000000E+00
  0.375000E+00 0.000000E+00 0.000000E+00
  0.385000E+00 0.000000E+00 0.000000E+00
  0.395000E+00 0.000000E+00 0.000000E+00
  0.405000E+00 0.000000E+00 0.000000E+00
  0.415000E+00 0.000000E+00 0.000000E+00
  0.425000E+00 0.000000E+00 0.000000E+00
  0.435000E+00 0.000000E+00 0.000000E+00
  0.445000E+00 0.000000E+00 0.000000E+00
  0.455000E+00 0.000000E+00 0.000000E+00
  0.465000E+00 0.000000E+00 0.000000E+00
  0.475000E+00 0.000000E+00 0.000000E+00
  0.485000E+00 0.000000E+00 0.000000E+00
  0.495000E+00 0.000000E+00 0.000000E+00
  0.505000E+00 0.000000E+00 0.000000E+00
  0.515000E+00 0.000000E+00 0.000000E+00
  0.525000E+00 0.000000E+00 0.000000E+00
  0.535000E+00 0.000000E+00 0.000000E+00
  0.545000E+00 0.000000E+00 0.000000E+00
  0.555000E+00 0.000000E+00 0.000000E+00
  0.565000E+00 0.000000E+00 0.000000E+00
  0.575000E+00 0.000000E+00 0.000000E+00
  0.585000E+00 0.000000E+00 0.000000E+00
  0.595000E+00 0.000000E+00 0.000000E+00
  0.605000E+00 0.000000E+00 0.000000E+00
  0.615000E+00 0.000000E+00 0.000000E+00
  0.625000E+00 0.000000E+00 0.000000E+00
  0.635000E+00 0.000000E+00 0.000000E+00
  0.645000E+00 0.000000E+00 0.000000E+00
  0.655000E+00 0.000000E+00 0.000000E+00
  0.665000E+00 0.000000E+00 0.000000E+00
  0.675000E+00 0.000000E+00 0.000000E+00
  0.685000E+00 0.000000E+00 0.000000E+00
  0.695000E+00 0.000000E+00 0.000000E+00
  0.705000E+00 0.000000E+00 0.000000E+00
  0.715000E+00 0.000000E+00 0.000000E+00
  0.725000E+00 0.000000E+00 0.000000E+00
  0.735000E+00 0.000000E+00 0.000000E+00
  0.745000E+00 0.000000E+00 0.000000E+00
  0.755000E+00 0.000000E+00 0.000000E+00
  0.765000E+00 0.000000E+00 0.000000E+00
  0.775000E+00 0.000000E+00 0.000000E+00
  0.785000E+00 0.000000E+00 0.000000E+00
  0.795000E+00 0.000000E+00 0.000000E+00
  0.805000E+00 0.000000E+00 0.000000E+00
  0.815000E+00 0.000000E+00 0.000000E+00
  0.825000E+00 0.000000E+00 0.000000E+00
  0.835000E+00 0.000000E+00 0.000000E+00
  0.845000E+00 0.000000E+00 0.000000E+00
  0.855000E+00 0.000000E+00 0.000000E+00
  0.865000E+00 0.000000E+00 0.000000E+00
  0.875000E+00 0.000000E+00 0.000000E+00
  0.885000E+00 0.000000E+00 0.000000E+00
  0.895000E+00 0.000000E+00 0.000000E+00
  0.905000E+00 0.000000E+00 0.000000E+00
  0.915000E+00 0.000000E+00 0.000000E+00
  0.925000E+00 0.000000E+00 0.000000E+00
  0.935000E+00 0.000000E+00 0.000000E+00
  0.945000E+00 0.000000E+00 0.000000E+00
  0.955000E+00 0.000000E+00 0.000000E+00
  0.965000E+00 0.000000E+00 0.000000E+00
  0.975000E+00 0.000000E+00 0.000000E+00
  0.985000E+00 0.000000E+00 0.000000E+00
  0.995000E+00 0.000000E+00 0.000000E+00
  0.100500E+01 0.000000E+00 0.000000E+00
  0.101500E+01 0.000000E+00 0.000000E+00
